duration,evidence,exit_code,timestamp,cpufreq_before,cpufreq_after,perf:task-clock,perf:context-switches,perf:cpu-migrations,perf:page-faults,perf:cycles,perf:instructions,perf:branches,perf:branch-misses,perf:L1-dcache-loads,perf:L1-dcache-load-misses,perf:LLC-loads,perf:LLC-load-misses
312449438,49954166378,0,1783284864911950684,2500000,2500000,375.113125,0.000000,0.000000,3224.000000,935582154.000000,348672414.000000,87438222.000000,11753631.000000,107027509.000000,28361510.000000,14690307.000000,186622.000000
311789475,49954166378,0,1783284865802228082,2500000,2500000,374.344892,0.000000,0.000000,3224.000000,933664643.000000,348671591.000000,87437890.000000,11753785.000000,107027283.000000,28306116.000000,14717095.000000,172681.000000
314598165,49954166378,0,1783284866662495178,2500000,2500000,377.477601,0.000000,0.000000,3224.000000,941479164.000000,348670371.000000,87437703.000000,11748102.000000,107026960.000000,28391346.000000,15114272.000000,188932.000000
311114327,49954166378,0,1783284867572907399,2500000,2500000,373.596793,0.000000,0.000000,3224.000000,931799045.000000,348672027.000000,87438008.000000,11757875.000000,107027388.000000,28363109.000000,14587651.000000,173734.000000
311738392,49954166378,0,1783284868471350464,2500000,2500000,374.242431,0.000000,0.000000,3224.000000,933407925.000000,348669943.000000,87437611.000000,11764793.000000,107026820.000000,28352687.000000,14551507.000000,194213.000000
313722310,49954166378,0,1783284869395273795,2500000,2500000,376.621200,0.000000,0.000000,3224.000000,939343323.000000,348669684.000000,87437565.000000,11746712.000000,107026768.000000,28405866.000000,15020314.000000,166109.000000
310760172,49954166378,0,1783284870291712707,2500000,2500000,373.191918,0.000000,0.000000,3224.000000,930789338.000000,348670672.000000,87437868.000000,11724504.000000,107027097.000000,28367829.000000,14513979.000000,183728.000000
312974232,49954166378,0,1783284871202881994,2500000,2500000,375.761834,0.000000,0.000000,3224.000000,937199548.000000,348668858.000000,87437411.000000,11748401.000000,107026559.000000,28382150.000000,14967469.000000,173729.000000
314795484,49954166378,0,1783284872082941223,2500000,2500000,377.725794,0.000000,0.000000,3224.000000,942096068.000000,348669078.000000,87437470.000000,11772750.000000,107026617.000000,28384431.000000,15043838.000000,186575.000000
315210849,49954166378,0,1783284872994391168,2500000,2500000,378.247143,0.000000,0.000000,3224.000000,943399200.000000,348670122.000000,87437703.000000,11774266.000000,107026916.000000,28398525.000000,15211785.000000,167721.000000
313126930,49954166378,0,1783284873888715090,2500000,2500000,375.812565,0.000000,0.000000,3224.000000,937324986.000000,348669711.000000,87437593.000000,11726830.000000,107026773.000000,28328008.000000,14933054.000000,185511.000000
311916953,49954166378,0,1783284874820314743,2500000,2500000,374.590606,0.000000,0.000000,3224.000000,934277620.000000,348670864.000000,87437819.000000,11763456.000000,107027117.000000,28359560.000000,14614098.000000,170396.000000
313697776,49954166378,0,1783284875725020570,2500000,2500000,376.418723,0.000000,0.000000,3224.000000,938837698.000000,348670880.000000,87437853.000000,11784191.000000,107027137.000000,28282829.000000,14957305.000000,185309.000000
313293977,49954166378,0,1783284876637690954,2500000,2500000,376.103278,0.000000,0.000000,3224.000000,938051178.000000,348670244.000000,87437650.000000,11751109.000000,107026871.000000,28361145.000000,15007026.000000,167261.000000
312925987,49954166378,0,1783284877540216342,2500000,2500000,375.615896,0.000000,0.000000,3224.000000,936832957.000000,348669462.000000,87437545.000000,11753501.000000,107026721.000000,28374225.000000,14698036.000000,187715.000000
311742914,49954166378,0,1783284878457123551,2500000,2500000,374.430474,0.000000,0.000000,3224.000000,933878279.000000,348670407.000000,87437722.000000,11738485.000000,107026962.000000,28371390.000000,14702598.000000,177060.000000
312642383,49954166378,0,1783284879357124139,2500000,2500000,375.298439,0.000000,0.000000,3224.000000,936042655.000000,348669251.000000,87437490.000000,11752970.000000,107026651.000000,28349578.000000,14774741.000000,184419.000000
311266533,49954166378,0,1783284880268037253,2500000,2500000,373.810916,0.000000,0.000000,3224.000000,932331989.000000,348670977.000000,87437816.000000,11758993.000000,107027118.000000,28345691.000000,14510755.000000,173280.000000
314982766,49954166378,0,1783284881149546760,2500000,2500000,377.785740,0.000000,0.000000,3224.000000,942246014.000000,348669782.000000,87437646.000000,11786635.000000,107026841.000000,28389112.000000,15155244.000000,181064.000000
311209761,49954166378,0,1783284882085808218,2500000,2500000,373.757095,0.000000,0.000000,3224.000000,932198092.000000,348669466.000000,87437501.000000,11748833.000000,107026683.000000,28368630.000000,14604444.000000,162355.000000
305940215,49954166378,0,1783284882955437841,2500000,2500000,367.798945,1.000000,0.000000,3225.000000,917272679.000000,348679667.000000,87439742.000000,11756625.000000,107029541.000000,29952851.000000,14806718.000000,158377.000000
313894380,49954166378,0,1783284883875261998,2500000,2500000,376.580846,0.000000,0.000000,3224.000000,939242935.000000,348670950.000000,87437834.000000,11779667.000000,107027073.000000,28381088.000000,14751509.000000,201542.000000
314161233,49954166378,0,1783284884773670642,2500000,2500000,376.901972,0.000000,0.000000,3224.000000,940042373.000000,348669272.000000,87437487.000000,11721139.000000,107026639.000000,28395893.000000,14798053.000000,227527.000000
313353015,49954166378,0,1783284885725646012,2500000,2500000,376.115112,0.000000,0.000000,3224.000000,938079563.000000,348671449.000000,87437929.000000,11757780.000000,107027192.000000,28333124.000000,14798538.000000,203574.000000
313139490,49954166378,0,1783284886618512911,2500000,2500000,375.669346,0.000000,0.000000,3224.000000,936966513.000000,348670258.000000,87437722.000000,11764218.000000,107026905.000000,28374426.000000,14623408.000000,218371.000000
314202006,49954166378,0,1783284887562341417,2500000,2500000,376.914558,0.000000,0.000000,3224.000000,940073901.000000,348670051.000000,87437623.000000,11787276.000000,107026759.000000,28363838.000000,14862535.000000,209080.000000
313852083,49954166378,0,1783284888443681295,2500000,2500000,376.584997,0.000000,0.000000,3224.000000,939250508.000000,348669761.000000,87437581.000000,11728722.000000,107026744.000000,28395512.000000,14644390.000000,226932.000000
315938958,49954166378,0,1783284889269934200,2500000,2500000,378.949425,0.000000,0.000000,3224.000000,945149283.000000,348671274.000000,87437860.000000,11792006.000000,107027119.000000,28396341.000000,15218760.000000,202191.000000
313011957,49954166378,0,1783284890130705317,2500000,2500000,375.581013,0.000000,0.000000,3224.000000,936746674.000000,348670008.000000,87437593.000000,11721414.000000,107026801.000000,28394434.000000,14605959.000000,226604.000000
315161466,49954166378,0,1783284891028023929,2500000,2500000,378.052094,0.000000,0.000000,3224.000000,942910431.000000,348671623.000000,87437858.000000,11747322.000000,107027191.000000,28395796.000000,15121095.000000,203656.000000
313586195,49954166378,0,1783284891918065806,2500000,2500000,376.295595,0.000000,0.000000,3224.000000,938529092.000000,348671683.000000,87437980.000000,11721735.000000,107027253.000000,28375155.000000,14715236.000000,224868.000000
311512719,49954166378,0,1783284892845157946,2500000,2500000,374.011966,0.000000,0.000000,3224.000000,932835497.000000,348670566.000000,87437757.000000,11737121.000000,107026957.000000,28378078.000000,14465025.000000,192897.000000
315025025,49954166378,0,1783284893714287717,2500000,2500000,377.804781,0.000000,0.000000,3224.000000,942293305.000000,348670398.000000,87437702.000000,11768606.000000,107026867.000000,28391430.000000,14930591.000000,222996.000000
315015894,49954166378,0,1783284894656355047,2500000,2500000,377.816454,0.000000,0.000000,3224.000000,942324075.000000,348671279.000000,87437919.000000,11774135.000000,107027109.000000,28384427.000000,14992342.000000,210403.000000
315174276,49954166378,0,1783284895570345687,2500000,2500000,377.940549,0.000000,0.000000,3224.000000,942633213.000000,348672925.000000,87438321.000000,11794667.000000,107027589.000000,28363014.000000,14940839.000000,221235.000000
311799612,49954166378,0,1783284896500586921,2500000,2500000,374.374178,0.000000,0.000000,3224.000000,933739128.000000,348671149.000000,87437787.000000,11732211.000000,107027022.000000,28383313.000000,14478633.000000,194203.000000
314069242,49954166378,0,1783284897399316797,2500000,2500000,376.800702,0.000000,0.000000,3224.000000,939788980.000000,348671343.000000,87437965.000000,11774422.000000,107027141.000000,28378442.000000,14765554.000000,218812.000000
315097558,49954166378,0,1783284898330507819,2500000,2500000,377.936084,0.000000,0.000000,3224.000000,942622850.000000,348670227.000000,87437699.000000,11771371.000000,107026805.000000,28333212.000000,15075069.000000,202381.000000
314120799,49954166378,0,1783284899225632276,2500000,2500000,376.778545,0.000000,0.000000,3224.000000,939733641.000000,348670003.000000,87437668.000000,11739809.000000,107026764.000000,28376319.000000,14714196.000000,239600.000000
313972766,49954166378,0,1783284900121116187,2500000,2500000,376.788490,0.000000,0.000000,3224.000000,939759735.000000,348670343.000000,87437766.000000,11767285.000000,107026863.000000,28373059.000000,14937397.000000,199123.000000
312882277,49954166378,0,1783284901008386747,2500000,2500000,375.559772,0.000000,0.000000,3224.000000,936695652.000000,348672048.000000,87438019.000000,11721900.000000,107027262.000000,28332107.000000,14696719.000000,212899.000000
312842822,49954166378,0,1783284901931080389,2500000,2500000,375.500265,0.000000,0.000000,3224.000000,936546447.000000,348672344.000000,87438055.000000,11744960.000000,107027350.000000,28370925.000000,14625323.000000,200531.000000
313831312,49954166378,0,1783284902821237052,2500000,2500000,376.455898,0.000000,0.000000,3224.000000,938929130.000000,348671393.000000,87437967.000000,11763069.000000,107027159.000000,28381990.000000,14608088.000000,221712.000000
312551608,49954166378,0,1783284903738034188,2500000,2500000,375.246206,0.000000,0.000000,3224.000000,935911894.000000,348671061.000000,87437861.000000,11721186.000000,107027035.000000,28375684.000000,14777749.000000,192456.000000
314347404,49954166378,0,1783284904639329287,2500000,2500000,377.082439,0.000000,0.000000,3224.000000,940491951.000000,348670010.000000,87437667.000000,11753462.000000,107026752.000000,28369545.000000,14725042.000000,233680.000000
314825200,49954166378,0,1783284905570800144,2500000,2500000,377.851830,0.000000,0.000000,3224.000000,942411257.000000,348671872.000000,87438090.000000,11754944.000000,107027256.000000,28395572.000000,15071013.000000,201133.000000
312967047,49954166378,0,1783284906467215071,2500000,2500000,375.526178,0.000000,0.000000,3224.000000,936611695.000000,348670763.000000,87437737.000000,11716899.000000,107026894.000000,28380700.000000,14594844.000000,226633.000000
312849530,49954166378,0,1783284907396129379,2500000,2500000,375.396524,0.000000,0.000000,3224.000000,936287404.000000,348671804.000000,87437945.000000,11793350.000000,107027171.000000,28361117.000000,14621766.000000,202745.000000
314806493,49954166378,0,1783284908293474312,2500000,2500000,377.670136,0.000000,0.000000,3224.000000,941957578.000000,348672159.000000,87438097.000000,11723838.000000,107027348.000000,28404694.000000,14940168.000000,221300.000000
313171467,49954166378,0,1783284909215197245,2500000,2500000,375.889840,0.000000,0.000000,3224.000000,937517684.000000,348671670.000000,87437947.000000,11749671.000000,107027166.000000,28372805.000000,14771973.000000,200818.000000
313095707,49954166378,0,1783284910109858502,2500000,2500000,375.680601,0.000000,0.000000,3224.000000,936995999.000000,348671508.000000,87437920.000000,11721032.000000,107027162.000000,28383867.000000,14712134.000000,213883.000000
313585982,49954166378,0,1783284911040162066,2500000,2500000,376.307322,0.000000,0.000000,3224.000000,938559540.000000,348670570.000000,87437821.000000,11762573.000000,107026896.000000,28360349.000000,14762557.000000,208631.000000
314039481,49954166378,0,1783284911960624275,2500000,2500000,376.726354,0.000000,0.000000,3224.000000,939602987.000000,348670629.000000,87437789.000000,11742029.000000,107026938.000000,28381834.000000,14807771.000000,219627.000000
313097285,49954166378,0,1783284912904740439,2500000,2500000,375.804100,0.000000,0.000000,3224.000000,937303068.000000,348670529.000000,87437784.000000,11731679.000000,107026933.000000,28376636.000000,14701439.000000,202909.000000
314409713,49954166378,0,1783284913822447891,2500000,2500000,377.140544,0.000000,0.000000,3224.000000,940636090.000000,348670967.000000,87437875.000000,11776275.000000,107027031.000000,28377033.000000,14857940.000000,215003.000000
312647754,49954166378,0,1783284914748945418,2500000,2500000,375.239981,0.000000,0.000000,3224.000000,935897025.000000,348670347.000000,87437742.000000,11731680.000000,107026874.000000,28382200.000000,14649637.000000,211168.000000
312739442,49954166378,0,1783284915650324610,2500000,2500000,375.255598,0.000000,0.000000,3224.000000,935933104.000000,348671341.000000,87437890.000000,11718690.000000,107027120.000000,28379826.000000,14589667.000000,224078.000000
312710497,49954166378,0,1783284916586077960,2500000,2500000,375.438948,0.000000,0.000000,3224.000000,936394004.000000,348672330.000000,87438117.000000,11720375.000000,107027385.000000,28379815.000000,14742008.000000,203247.000000
313977492,49954166378,0,1783284917426773778,2500000,2500000,376.651694,0.000000,0.000000,3224.000000,939416956.000000,348670384.000000,87437714.000000,11747063.000000,107026848.000000,28369070.000000,14657945.000000,232911.000000
311097779,49954166378,0,1783284918346900436,2500000,2500000,373.465436,0.000000,0.000000,3224.000000,931471981.000000,348670083.000000,87437681.000000,11773105.000000,107026785.000000,28329313.000000,14389938.000000,198827.000000
314889764,49954166378,0,1783284919251304606,2500000,2500000,377.698478,0.000000,0.000000,3224.000000,942029348.000000,348670557.000000,87437802.000000,11725240.000000,107026935.000000,28411607.000000,14999638.000000,216736.000000
315849766,49954166378,0,1783284920173406085,2500000,2500000,378.846253,0.000000,0.000000,3224.000000,944890525.000000,348671643.000000,87437917.000000,11792305.000000,107027131.000000,28381185.000000,15182134.000000,204723.000000
314015972,49954166378,0,1783284921069956364,2500000,2500000,376.773154,0.000000,0.000000,3224.000000,939720866.000000,348671061.000000,87437878.000000,11724214.000000,107027059.000000,28393612.000000,14802079.000000,225793.000000
312431361,49954166378,0,1783284922003511811,2500000,2500000,374.979288,0.000000,0.000000,3224.000000,935246248.000000,348672077.000000,87438036.000000,11733390.000000,107027274.000000,28326856.000000,14571776.000000,201195.000000
313121771,49954166378,0,1783284922901316055,2500000,2500000,375.666743,0.000000,0.000000,3224.000000,936962193.000000,348671575.000000,87437891.000000,11743121.000000,107027134.000000,28375668.000000,14624724.000000,223033.000000
309261947,49954166378,0,1783284923826280958,2500000,2500000,371.131609,1.000000,0.000000,3225.000000,925585255.000000,348682044.000000,87440174.000000,11733383.000000,107030102.000000,29221964.000000,14772928.000000,171174.000000
311245361,49954166378,0,1783284924722845712,2500000,2500000,373.739669,0.000000,0.000000,3224.000000,932153569.000000,348740645.000000,87452574.000000,11745117.000000,107042462.000000,28362524.000000,14655855.000000,169775.000000
312158450,49954166378,0,1783284925667486175,2500000,2500000,374.670512,0.000000,0.000000,3224.000000,934476834.000000,348670584.000000,87437756.000000,11749085.000000,107026962.000000,28352704.000000,14677810.000000,184649.000000
311892135,49954166378,0,1783284926570023196,2500000,2500000,374.350367,0.000000,0.000000,3224.000000,933677490.000000,348669536.000000,87437529.000000,11759159.000000,107026672.000000,28358253.000000,14679847.000000,173387.000000
312360102,49954166378,0,1783284927488857601,2500000,2500000,374.892413,0.000000,0.000000,3224.000000,935029079.000000,348670755.000000,87437823.000000,11753853.000000,107027044.000000,28370203.000000,14561989.000000,191228.000000
312029718,49954166378,0,1783284928385249181,2500000,2500000,374.510881,0.000000,0.000000,3224.000000,934076879.000000,348670189.000000,87437622.000000,11744792.000000,107026824.000000,28377228.000000,14713118.000000,181552.000000
311335831,49954166378,0,1783284929298695606,2500000,2500000,373.853474,0.000000,0.000000,3224.000000,932440186.000000,348669682.000000,87437570.000000,11750078.000000,107026722.000000,28364704.000000,14471592.000000,184977.000000
310843771,49954166378,0,1783284930189091521,2500000,2500000,373.268407,0.000000,0.000000,3224.000000,930978749.000000,348671274.000000,87437855.000000,11771679.000000,107027109.000000,28350058.000000,14489397.000000,173792.000000
312915348,49954166378,0,1783284931112381429,2500000,2500000,375.440046,0.000000,0.000000,3224.000000,936396080.000000,348670531.000000,87437728.000000,11769246.000000,107026952.000000,28358958.000000,14763613.000000,185368.000000
311239144,49954166378,0,1783284932009265038,2500000,2500000,373.609776,0.000000,0.000000,3224.000000,931830697.000000,348670987.000000,87437815.000000,11758850.000000,107027061.000000,28340452.000000,14561096.000000,175688.000000
311822898,49954166378,0,1783284932927885740,2500000,2500000,374.333462,0.000000,0.000000,3224.000000,933635609.000000,348670216.000000,87437772.000000,11763141.000000,107026922.000000,28351456.000000,14627745.000000,184980.000000
312130379,49954166378,0,1783284933813015615,2500000,2500000,374.653552,0.000000,0.000000,3224.000000,934435075.000000,348670599.000000,87437713.000000,11764291.000000,107026943.000000,28369222.000000,14699070.000000,167641.000000
312705415,49954166378,0,1783284934743175621,2500000,2500000,375.432601,0.000000,0.000000,3224.000000,936377112.000000,348670029.000000,87437674.000000,11768466.000000,107026781.000000,28357655.000000,14755286.000000,185682.000000
311165465,49954166378,0,1783284935622452892,2500000,2500000,373.589499,0.000000,0.000000,3224.000000,931779573.000000,348670371.000000,87437757.000000,11756974.000000,107026875.000000,28354439.000000,14435638.000000,178284.000000
311604826,49954166378,0,1783284936517373309,2500000,2500000,374.070328,0.000000,0.000000,3224.000000,932979177.000000,348671988.000000,87438146.000000,11748687.000000,107027311.000000,28340241.000000,14540128.000000,191960.000000
311272488,49954166378,0,1783284937411230883,2500000,2500000,373.683199,0.000000,0.000000,3224.000000,932014439.000000,348671067.000000,87437835.000000,11765471.000000,107027039.000000,28330421.000000,14575898.000000,175966.000000
312719664,49954166378,0,1783284938325248453,2500000,2500000,375.332944,0.000000,0.000000,3224.000000,936127719.000000,348671103.000000,87437882.000000,11749440.000000,107027056.000000,28310962.000000,14683375.000000,190186.000000
311844823,49954166378,0,1783284939235631687,2500000,2500000,374.378334,0.000000,0.000000,3224.000000,933747769.000000,348671620.000000,87437894.000000,11748212.000000,107027144.000000,28371823.000000,14640425.000000,169823.000000
311579138,49954166378,0,1783284940135513578,2500000,2500000,374.096778,0.000000,0.000000,3224.000000,933045139.000000,348671519.000000,87437880.000000,11753874.000000,107027095.000000,28364885.000000,14466513.000000,183734.000000
312521084,49954166378,0,1783284941023715652,2500000,2500000,375.142752,0.000000,0.000000,3224.000000,935655376.000000,348673289.000000,87438291.000000,11764100.000000,107027619.000000,28352297.000000,14868091.000000,166483.000000
314103827,49954166378,0,1783284941941569024,2500000,2500000,376.983971,0.000000,0.000000,3224.000000,940247431.000000,348671892.000000,87437955.000000,11769211.000000,107027191.000000,28330195.000000,14973736.000000,185336.000000
313277752,49954166378,0,1783284942831859891,2500000,2500000,375.978270,0.000000,0.000000,3224.000000,937739056.000000,348670630.000000,87437771.000000,11759812.000000,107026915.000000,28390602.000000,14959786.000000,176846.000000
312638775,49954166378,0,1783284943760465491,2500000,2500000,375.267744,0.000000,0.000000,3224.000000,935965820.000000,348670608.000000,87437791.000000,11777084.000000,107027028.000000,28367283.000000,14740948.000000,186519.000000
313776916,49954166378,0,1783284944656974222,2500000,2500000,376.515118,0.000000,0.000000,3224.000000,939077027.000000,348671178.000000,87437836.000000,11765525.000000,107027022.000000,28366452.000000,14965122.000000,181981.000000
312299532,49954166378,0,1783284945558133104,2500000,2500000,374.781041,0.000000,0.000000,3224.000000,934752306.000000,348672490.000000,87438065.000000,11758530.000000,107027352.000000,28299099.000000,14675973.000000,188873.000000
312470110,49954166378,0,1783284946442299004,2500000,2500000,375.030960,0.000000,0.000000,3224.000000,935375286.000000,348672192.000000,87438089.000000,11771091.000000,107027355.000000,28352672.000000,14595561.000000,186564.000000
313187415,49954166378,0,1783284947346300620,2500000,2500000,375.920180,0.000000,0.000000,3224.000000,937591297.000000,348670583.000000,87437789.000000,11762193.000000,107026958.000000,28311417.000000,14778570.000000,183972.000000
314176337,49954166378,0,1783284948229381383,2500000,2500000,376.918667,0.000000,0.000000,3224.000000,940083007.000000,348670169.000000,87437653.000000,11757498.000000,107026790.000000,28373844.000000,15038014.000000,183853.000000
313086916,49954166378,0,1783284949116166390,2500000,2500000,375.678886,0.000000,0.000000,3224.000000,936992098.000000,348671318.000000,87437931.000000,11765902.000000,107027119.000000,28377354.000000,14699307.000000,191449.000000
310668835,49954166378,0,1783284949996543070,2500000,2500000,373.011861,0.000000,0.000000,3224.000000,930339580.000000,348670679.000000,87437783.000000,11758462.000000,107026920.000000,28344264.000000,14330399.000000,178394.000000
313131600,49954166378,0,1783284950936276502,2500000,2500000,375.827722,0.000000,0.000000,3224.000000,937363322.000000,348670774.000000,87437816.000000,11758637.000000,107026958.000000,28371322.000000,14847598.000000,189475.000000
311675620,49954166378,0,1783284951836257542,2500000,2500000,374.149922,0.000000,0.000000,3224.000000,933178020.000000,348672266.000000,87438147.000000,11756130.000000,107027400.000000,28355294.000000,14557025.000000,188969.000000
311224403,49954166378,0,1783284952762470482,2500000,2500000,373.702879,0.000000,0.000000,3224.000000,932062934.000000,348669801.000000,87437596.000000,11746656.000000,107026709.000000,28359692.000000,14384516.000000,193372.000000
311305700,49954166378,0,1783284953677462779,2500000,2500000,373.801709,0.000000,0.000000,3224.000000,932310015.000000,348671418.000000,87437910.000000,11738620.000000,107027136.000000,28363000.000000,14530189.000000,173682.000000
308288823,49954166378,0,1783284954618106553,2500000,2500000,370.250195,1.000000,0.000000,3225.000000,923387228.000000,348682586.000000,87440350.000000,11778824.000000,107030207.000000,29668944.000000,15014029.000000,163783.000000
314552191,49954166378,0,1783284955508019005,2500000,2500000,377.289414,0.000000,0.000000,3224.000000,941007264.000000,348668596.000000,87437370.000000,11728292.000000,107026511.000000,28397739.000000,14659263.000000,239615.000000
313153411,49954166378,0,1783284956429312343,2500000,2500000,375.658071,0.000000,0.000000,3224.000000,936940213.000000,348670368.000000,87437721.000000,11728097.000000,107026909.000000,28371348.000000,14595729.000000,229873.000000
312396401,49954166378,0,1783284957331349465,2500000,2500000,374.866511,0.000000,0.000000,3224.000000,934965665.000000,348670195.000000,87437690.000000,11736976.000000,107026873.000000,28367001.000000,14378625.000000,242078.000000
315404508,49954166378,0,1783284958244939571,2500000,2500000,378.226916,0.000000,0.000000,3224.000000,943347526.000000,348671736.000000,87437957.000000,11772490.000000,107027260.000000,28402070.000000,14954442.000000,225868.000000
314318291,49954166378,0,1783284959129588618,2500000,2500000,376.970604,0.000000,0.000000,3224.000000,940212808.000000,348669912.000000,87437603.000000,11765379.000000,107026777.000000,28376860.000000,14579079.000000,251173.000000
313998943,49954166378,0,1783284960034983995,2500000,2500000,376.667549,0.000000,0.000000,3224.000000,939456023.000000,348670898.000000,87437870.000000,11762294.000000,107027082.000000,28383930.000000,14597485.000000,233455.000000
312506227,49954166378,0,1783284960932739150,2500000,2500000,374.973920,0.000000,0.000000,3224.000000,935234277.000000,348671110.000000,87437835.000000,11728659.000000,107027098.000000,28376716.000000,14371851.000000,245328.000000
315467738,49954166378,0,1783284961854226350,2500000,2500000,378.391749,0.000000,0.000000,3224.000000,943757612.000000,348671407.000000,87437866.000000,11746969.000000,107027138.000000,28413435.000000,14963665.000000,232124.000000
313424209,49954166378,0,1783284962766893034,2500000,2500000,375.926979,0.000000,0.000000,3224.000000,937610014.000000,348669937.000000,87437656.000000,11752825.000000,107026827.000000,28374032.000000,14557107.000000,238236.000000
312870006,49954166378,0,1783284963709982674,2500000,2500000,375.414319,0.000000,0.000000,3224.000000,936329989.000000,348672138.000000,87437976.000000,11728939.000000,107027336.000000,28381728.000000,14516975.000000,236900.000000
313150606,49954166378,0,1783284964605844236,2500000,2500000,376.053434,1.000000,0.000000,3225.000000,937893707.000000,348682088.000000,87440162.000000,11745546.000000,107030052.000000,28389799.000000,14514435.000000,244518.000000
313359806,49954166378,0,1783284965530210130,2500000,2500000,375.970204,0.000000,0.000000,3224.000000,937718312.000000,348671275.000000,87437940.000000,11765919.000000,107027123.000000,28377618.000000,14468836.000000,231690.000000
312563282,49954166378,0,1783284966383889139,2500000,2500000,375.082770,0.000000,0.000000,3224.000000,935503211.000000,348670794.000000,87437781.000000,11762389.000000,107026937.000000,28358273.000000,14583885.000000,208198.000000
313046733,49954166378,0,1783284967288006876,2500000,2500000,375.611466,0.000000,0.000000,3224.000000,936823152.000000,348924007.000000,87487944.000000,11740188.000000,107081259.000000,28358572.000000,14573702.000000,221952.000000
312767498,49954166378,0,1783284968186970388,2500000,2500000,375.194258,0.000000,0.000000,3224.000000,935782242.000000,348670049.000000,87437685.000000,11765001.000000,107026801.000000,28304885.000000,14622113.000000,207733.000000
313330257,49954166378,0,1783284969107764986,2500000,2500000,375.851387,0.000000,0.000000,3224.000000,937422293.000000,348672969.000000,87438148.000000,11738773.000000,107027556.000000,28377425.000000,14623703.000000,227696.000000
312398054,49954166378,0,1783284969965066512,2500000,2500000,374.855001,0.000000,0.000000,3224.000000,934936020.000000,348670485.000000,87437731.000000,11760390.000000,107026868.000000,28350422.000000,14524991.000000,209280.000000
312770563,49954166378,0,1783284970863984081,2500000,2500000,375.214657,0.000000,0.000000,3224.000000,935834951.000000,348670942.000000,87437877.000000,11743806.000000,107027026.000000,28371082.000000,14483032.000000,227303.000000
312251460,49954166378,0,1783284971751574455,2500000,2500000,374.716970,0.000000,0.000000,3224.000000,934592972.000000,348670402.000000,87437743.000000,11738802.000000,107026858.000000,28338815.000000,14592257.000000,200581.000000
312556821,49954166378,0,1783284972661679200,2500000,2500000,375.032962,0.000000,0.000000,3224.000000,935381512.000000,348671194.000000,87437901.000000,11739904.000000,107027091.000000,28369713.000000,14551580.000000,219107.000000
314970863,49954166378,0,1783284973555507060,2500000,2500000,377.777452,0.000000,0.000000,3224.000000,942224335.000000,348671358.000000,87437979.000000,11744233.000000,107027170.000000,28385271.000000,15048426.000000,210607.000000
313147507,49954166378,0,1783284974476542537,2500000,2500000,375.735844,0.000000,0.000000,3224.000000,937133237.000000,348670329.000000,87437712.000000,11738024.000000,107026826.000000,28389826.000000,14489404.000000,229822.000000
312304878,49954166378,0,1783284975376543829,2500000,2500000,374.648438,0.000000,0.000000,3224.000000,934420442.000000,348670461.000000,87437696.000000,11768804.000000,107026839.000000,28339765.000000,14467971.000000,210681.000000
312927503,49954166378,0,1783284976307838623,2500000,2500000,375.468917,0.000000,0.000000,3224.000000,936468278.000000,348670635.000000,87437818.000000,11743612.000000,107026960.000000,28369945.000000,14535647.000000,228805.000000
313124235,49954166378,0,1783284977187266773,2500000,2500000,375.666403,0.000000,0.000000,3224.000000,936961229.000000,348671502.000000,87437899.000000,11744288.000000,107027099.000000,28370047.000000,14610128.000000,207153.000000
312974678,49954166378,0,1783284978092258355,2500000,2500000,375.436419,0.000000,0.000000,3224.000000,936386571.000000,348671260.000000,87437868.000000,11767319.000000,107027076.000000,28364712.000000,14504581.000000,229110.000000
313834128,49954166378,0,1783284978969617723,2500000,2500000,376.355520,0.000000,0.000000,3224.000000,938679905.000000,348671317.000000,87437925.000000,11748913.000000,107027140.000000,28392233.000000,14772076.000000,203188.000000
315133251,49954166378,0,1783284979868053899,2500000,2500000,377.945181,0.000000,0.000000,3224.000000,942643569.000000,348670430.000000,87437723.000000,11741706.000000,107026863.000000,28414794.000000,14868140.000000,223098.000000
314192203,49954166378,0,1783284980780138511,2500000,2500000,376.836581,0.000000,0.000000,3224.000000,939879219.000000,348670990.000000,87437805.000000,11762855.000000,107027019.000000,28385538.000000,14852948.000000,206893.000000
316741173,49954166378,0,1783284981700044991,2500000,2500000,379.655657,0.000000,0.000000,3224.000000,946911251.000000,348671485.000000,87437989.000000,11776132.000000,107027168.000000,28387313.000000,15116293.000000,232890.000000
312903906,49954166378,0,1783284982594318882,2500000,2500000,375.360433,0.000000,0.000000,3224.000000,936195809.000000,348671986.000000,87437993.000000,11776703.000000,107027241.000000,28295693.000000,14558586.000000,215394.000000
312694678,49954166378,0,1783284983530149572,2500000,2500000,375.189741,0.000000,0.000000,3224.000000,935772231.000000,348670976.000000,87437824.000000,11762647.000000,107027013.000000,28363784.000000,14510917.000000,219360.000000
313971509,49954166378,0,1783284984429011067,2500000,2500000,376.610374,0.000000,0.000000,3224.000000,939314228.000000,348671375.000000,87437936.000000,11741430.000000,107027114.000000,28387450.000000,14810699.000000,217396.000000
307560335,49954166378,0,1783284985356525896,2500000,2500000,369.335472,1.000000,0.000000,3225.000000,921106298.000000,348681690.000000,87440177.000000,11753915.000000,107029994.000000,29756214.000000,14663413.000000,187724.000000
